movieId,poster_path,overview,release_year,duration,language,tmdb_rating,vote_count
47475,/yGbPzJ5hib2TFi0Rkb6JH8webaL.jpg,"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.",1996,96,EN,3.9,59
2045,/500Ne3EDn3HHpuCQWwGKR74r0cB.jpg,"Seattle medical examiner David Krane is obsessed with solving his wife's murder. A possible solution presents itself in an experimental ""memory"" serum designed by a neurobiology professor, which has the ability to transfer memories from one person to another, but with potentially fatal consequences.",1996,116,EN,5.6,106
9614,/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the green courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",1996,92,EN,6.642,2723
688,/8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,1995,135,EN,7.716,2210
11907,/vBDJPkoTOKT9F1zx0y9tT7G62vF.jpg,"On the brink of her 30th birthday, Fanny feels the door to marital happiness closing on her. She is obsessed with death and even visits evening classes on dying, so it seems fitting that she encounters a skeleton in the malfunctioning elevator of her apartment building. The skeleton is her neighbour Orfeo, a Black, gay, self-declared psychic, who convinces her that she is about to meet ""him"". But is it really Lothar, the new yuppie apartment manager ...?",1994,104,DE,6.3,34
89333,/8Db2Tx2RkTUozzilF1SGMitcHLl.jpg,"A documentary following Christy Turlington and other models during spring fashion week in Milan, Paris and New York.",1995,95,EN,7.5,8
10874,/8UL6EcZGO1ssD60azzOtUPjnOZI.jpg,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",1996,100,EN,6.665,412
197,/or1gBugydmjToAEq7OZY0owwFk.jpg,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",1995,177,EN,7.941,10364
103,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.,1976,114,EN,8.134,12575
33542,/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",1995,106,CN,6.814,1062
406,/iH8saz6s0Z8SPPrKaMI2KrRzTED.jpg,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",1995,98,FR,8.09,4171
43566,/oK8UKDrjFS14OFoihaQPfmmMOyI.jpg,Two parents deal with the effects when their son is accused of murdering his girlfriend.,1996,108,EN,5.9,197
51352,/6nyhzrSGimCbdxiY8DEO7kI7xx4.jpg,"Using previously unreleased archival material in addition to contemporary interviews, this Academy Award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust.",1995,117,EN,7.6,22
10324,/l3Bwmjdon6JBDzJUA3ZSdMZZ7lI.jpg,"Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable romances within a month, they must jump off the Brooklyn Bridge.",1996,92,EN,5.1,49
16934,/d3Lakfy0K1eRHUbay9kMeWdt7y6.jpg,"Graham Young is a teenage misfit living in suburban London in the 1960s. He hates his stepmother but loves chemistry, and the two impulses unite in a wicked plot to slowly poison her. After she dies, he's found guilty and sent to a psychiatric hospital, where an idealistic doctor thinks he can be cured.",1995,99,EN,6.63,50
11066,/cc9YAZq5NXiIEJsHjW7p2FaHQkp.jpg,"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill.",1992,117,EN,5.7,576
11104,/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg,"Two melancholic Hong Kong policemen fall in love: one with a mysterious underworld figure, the other with a beautiful and ethereal server at a late-night restaurant.",1994,103,CN,8.0,1905
78406,/83TvBaWt8wZHUZo8MKwE2cLRBiT.jpg,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli an ex-Chicago cop and used car dealer who knows the law - and how to get around it. On Robby's side is ruthless businessman Reed Tyler, who is out to turn a swift profit on Mona's property. Walking a shifty line between them is Eddie Agopian, the family lawyer, who doesn't care which side wins as long as he's on the winner's side. But whether they're stealing big or stealing little, they're all stealing in this hilarious comedy about greed, power... and brotherly love.",1995,113,EN,4.429,21
32119,/cam0cG0UWdUVtQRvFHJXmNtL1hY.jpg,"The true story of boys being sexually abused at their orphanage, run by a religious community in Newfoundland.",1994,93,EN,7.2,41
2074,/sRRdVLuxk8OLCDRd4u4xDrDdwv7.jpg,"Adopted as a child, new father Mel Colpin decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy, and an inept yet gorgeous adoption agent, Tina, he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents.",1996,93,EN,6.2,250
27793,/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,1994,95,DE,4.465,389
110972,/iZs2BzP1nbrcHCDX3QEHa3Nn0y4.jpg,A young man obsessed with traffic patterns attempts to reunite with his first love.,1996,95,EN,6.6,12
290157,/2GIdaPLF7gYyXnlxGzTwV5fQGWy.jpg,"Michel Negroponte, a documentary filmmaker, meets Maggie one day in Central Park. Maggie claims to be married to the god Jupiter and the daughter of actor Robert Ryan. Michel gets to know Maggie over the next couple of years, and attempts to use her often outlandish stories as clues to reconstruct her past.",1995,87,EN,7.1,7
9101,/brleKcHsirTw7lFqcgUMOfgL2nl.jpg,"Maverick Navy Lieutenant Commander Tom Dodge will never be a textbook officer, but he's a brilliant seaman who's always wanted to command a nuclear submarine — he's been given one last chance to clean up his record. Unfortunately, Admiral Graham, his nemesis, would rather sink the fleet than give Dodge his own boat. So, Graham stacks the deck against him and assigns Dodge to the Stingray, a diesel-powered WW2 submarine that can barely keep afloat. To make matters worse, Dodge's crew is a collection of maladjusted, mistake-prone misfits. Then, he's tagged the ""enemy"" in a crucial war game, and ordered to take on the U.S. Navy's best.",1996,92,EN,6.324,467
11863,/8KWiZKDYpAgh8n27lanvTuDquyX.jpg,"When a prominent art dealer is found murdered, the man's death leads to an intriguing investigation steeped in sex, corruption and crime. District Attorney David Corelli gets assigned to the case and discovers that a key suspect is his ex-lover Katrina Gavin, a beautiful psychologist who has settled down with his old friend and peer. As Corelli gets deeper into the case, he uncovers dark secrets with far-reaching implications.",1995,95,EN,5.446,270
5757,/jVO3Gvsdqe5C9Jr7cE1fSOtW2Op.jpg,"First-time director Dirk Shafer also penned this raucous ""mockumentary,"" a blend of fact and fiction that re-creates his 1992 reign as Playgirl magazine's Centerfold of the Year. When Shafer chooses to keep the fact that he's gay a secret from the magazine's editors, he finds himself living the ultimate lie -- and incapable of giving female readers what they really want. Will he succumb to his lover's pressures to come out of the closet?",1995,86,EN,3.1,6
9302,/6F7McoS8JI8eXW4Vcd7jtwZI6mB.jpg,"Tally Atwater has a dream: to be a prime-time network newscaster. She pursues this dream with nothing but ambition, raw talent and a homemade demo tape. Warren Justice is a brilliant, hard edged, veteran newsman. He sees Tally has talent and becomes her mentor. Tally’s career takes a meteoric rise and she and Warren fall in love. The romance that results is as intense and revealing as television news itself. Yet, each breaking story, every videotaped crisis that brings them together, also threatens to drive them apart...",1996,119,EN,6.3,223
30765,/tIK40vCE9i8g4VhyJ3LLr5y1ROJ.jpg,"Far from home in the lush bamboo forests of China, ten-year-old Ryan Tyler, with the help of a young girl, goes on a wonderful journey to rescue a baby panda taken by poachers.",1995,84,EN,5.6,91
9737,/qKiLKvJaT6rRmd3IBsoVV58luXH.jpg,"Marcus Burnett is a henpecked family man. Mike Lowrey is a footloose and fancy free ladies' man. Both Miami policemen, they have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",1995,119,EN,6.817,6513
11000,/hU2XeckncHS61TWZKDtw1BrKmOO.jpg,"Middle-aged gay life partners, Armand Goldman, a Jewish drag club owner, and Albert, the club's flamboyant star attraction, live in the eclectic community of South Beach and have raised a straight son. Now, their newly engaged son, 20-year-old Val, wants to bring his fiancée, Barbara, and her ultraconservative parents home to meet his family for the first time. By Val's request, Armand pretends to be straight, not Jewish and attempts to hide his relationship with Albert, in order to please Barbara's father, controversial right-wing Republican Sen. Kevin Keeley.",1996,119,EN,7.025,1183
16388,/6oWsOJP0ed5gs8n2UywcailoxFN.jpg,"Deals with the lives of the three Irish Catholic McMullen brothers from Long Island, New York, over three months, as they grapple with basic ideas and values — love, sex, marriage, religion and family — in the 1990s. Directed, written, produced by and starring Edward Burns.",1995,98,EN,6.016,91
10474,/AhvO1GGDPIgN0hOqZEgaFCbswMK.jpg,A high school basketball player’s life turns upside down after free-falling into the harrowing world of drug addiction.,1995,102,EN,7.396,2036
568,/oYUZHYMwNKnE1ef4WE5Hw2a9OAY.jpg,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",1995,140,EN,7.449,5505
30157,/b9MEES9I2WNjEWULdKsqiHIGQlC.jpg,"A man wakes up in an alley, bleeding and with no memory of who he is. He stumbles into a coffee shop and is befriended by a charitable ex-nun who is failing in her attempts to write marketable pornography.",1994,105,EN,6.3,91
